Day;AnimalCount;PlantCount;FreeFields;AvgEnergy;AvgLifespan;AvgChildren;TopGenotype
379;11;1600;0;584,18;129,54;0,36;[1, 0, 5, 1, 6]
380;11;1600;0;585,27;129,54;0,36;[1, 0, 5, 1, 6]
381;11;1600;0;586,36;129,54;0,36;[2, 3, 0, 0, 5]
382;11;1600;0;587,45;129,54;0,36;[7, 4, 2, 3, 0]
383;11;1600;0;588,55;129,54;0,36;[2, 3, 0, 0, 5]
384;11;1600;0;589,64;129,54;0,36;[7, 4, 2, 3, 0]
385;11;1600;0;590,73;129,54;0,36;[2, 3, 0, 0, 5]
386;11;1600;0;591,82;129,54;0,36;[2, 3, 0, 0, 5]
387;11;1600;0;592,91;129,54;0,36;[0, 3, 4, 4, 3]
388;11;1600;0;594,00;129,54;0,36;[0, 3, 4, 4, 3]
389;11;1600;0;595,09;129,54;0,36;[0, 3, 4, 4, 3]
390;11;1600;0;596,18;129,54;0,36;[0, 4, 7, 3, 6]
391;11;1600;0;597,27;129,54;0,36;[2, 3, 0, 0, 5]
392;11;1600;0;598,36;129,54;0,36;[7, 6, 5, 1, 5]
393;11;1600;0;599,45;129,54;0,36;[7, 4, 7, 1, 3]
394;11;1600;0;600,55;129,54;0,36;[0, 4, 7, 3, 6]
395;11;1600;0;601,64;129,54;0,36;[7, 6, 5, 1, 5]
396;11;1600;0;602,73;129,54;0,36;[2, 4, 7, 6, 3]
397;11;1600;0;603,82;129,54;0,36;[2, 4, 7, 6, 3]
398;11;1600;0;604,91;129,54;0,36;[7, 6, 5, 1, 5]
399;11;1600;0;606,00;129,54;0,36;[4, 1, 7, 1, 4]
400;11;1600;0;607,09;129,54;0,36;[7, 6, 5, 1, 5]
401;11;1600;0;608,18;129,54;0,36;[7, 6, 5, 1, 5]
402;11;1600;0;609,27;129,54;0,36;[2, 4, 7, 6, 3]
403;11;1600;0;610,36;129,54;0,36;[7, 4, 7, 1, 3]
404;11;1600;0;611,45;129,54;0,36;[0, 3, 4, 4, 3]
405;11;1600;0;612,55;129,54;0,36;[0, 3, 4, 4, 3]
406;11;1600;0;613,64;129,54;0,36;[7, 6, 5, 1, 5]
407;11;1600;0;614,73;129,54;0,36;[0, 3, 4, 4, 3]
408;11;1600;0;615,82;129,54;0,36;[0, 4, 7, 3, 6]
409;11;1600;0;616,91;129,54;0,36;[0, 3, 4, 4, 3]
410;11;1600;0;618,00;129,54;0,36;[0, 4, 7, 3, 6]
411;11;1600;0;619,09;129,54;0,36;[7, 6, 5, 1, 5]
412;11;1600;0;620,18;129,54;0,36;[7, 6, 5, 1, 5]
413;11;1600;0;621,27;129,54;0,36;[7, 4, 7, 1, 3]
414;11;1600;0;622,36;129,54;0,36;[7, 6, 5, 1, 5]
415;11;1600;0;623,45;129,54;0,36;[1, 0, 5, 1, 6]
416;11;1600;0;624,55;129,54;0,36;[7, 4, 7, 1, 3]
417;11;1600;0;625,64;129,54;0,36;[1, 0, 5, 1, 6]
418;11;1600;0;626,73;129,54;0,36;[2, 4, 7, 6, 3]
419;11;1600;0;627,82;129,54;0,36;[2, 4, 7, 6, 3]
420;11;1600;0;628,91;129,54;0,36;[7, 4, 2, 3, 0]
421;11;1600;0;630,00;129,54;0,36;[7, 4, 7, 1, 3]
422;10;1600;0;694,40;133,58;0,30;[2, 3, 0, 0, 5]
423;10;1600;0;695,80;133,58;0,30;[2, 3, 0, 0, 5]
424;10;1600;0;697,20;133,58;0,30;[2, 3, 0, 0, 5]
425;10;1600;0;698,60;133,58;0,30;[7, 4, 2, 3, 0]
426;10;1600;0;700,00;133,58;0,30;[2, 3, 0, 0, 5]
427;10;1600;0;701,40;133,58;0,30;[0, 3, 4, 4, 3]
428;9;1600;0;781,11;137,60;0,33;[0, 3, 4, 4, 3]
429;9;1600;0;782,89;137,60;0,33;[0, 4, 7, 3, 6]
430;9;1600;0;784,67;137,60;0,33;[2, 3, 0, 0, 5]
431;9;1600;0;786,44;137,60;0,33;[7, 4, 2, 3, 0]
432;8;1600;0;886,00;141,57;0,38;[7, 4, 2, 3, 0]
433;8;1600;0;887,25;141,57;0,38;[7, 4, 2, 3, 0]
434;8;1600;0;888,50;141,57;0,38;[7, 4, 2, 3, 0]
435;8;1600;0;889,75;141,57;0,38;[7, 6, 5, 1, 5]
436;8;1600;0;891,00;141,57;0,38;[0, 3, 4, 4, 3]
437;8;1600;0;892,25;141,57;0,38;[2, 3, 0, 0, 5]
438;8;1600;0;893,50;141,57;0,38;[2, 3, 0, 0, 5]
439;8;1600;0;894,75;141,57;0,38;[2, 3, 0, 0, 5]
440;8;1600;0;896,00;141,57;0,38;[0, 3, 4, 4, 3]
441;8;1600;0;897,25;141,57;0,38;[7, 6, 5, 1, 5]
442;8;1600;0;898,50;141,57;0,38;[0, 3, 4, 4, 3]
443;8;1600;0;899,75;141,57;0,38;[7, 6, 5, 1, 5]
444;8;1600;0;901,00;141,57;0,38;[0, 3, 4, 4, 3]
445;8;1600;0;902,25;141,57;0,38;[1, 0, 5, 1, 6]
446;8;1600;0;903,50;141,57;0,38;[7, 4, 2, 3, 0]
447;8;1600;0;904,75;141,57;0,38;[1, 0, 5, 1, 6]
448;8;1600;0;906,00;141,57;0,38;[0, 4, 7, 3, 6]
449;8;1600;0;907,25;141,57;0,38;[1, 0, 5, 1, 6]
450;8;1600;0;908,50;141,57;0,38;[0, 3, 4, 4, 3]
451;8;1600;0;909,75;141,57;0,38;[0, 3, 4, 4, 3]
452;8;1600;0;911,00;141,57;0,38;[1, 0, 5, 1, 6]
453;8;1600;0;912,25;141,57;0,38;[4, 1, 7, 1, 4]
454;8;1600;0;913,50;141,57;0,38;[1, 0, 5, 1, 6]
455;8;1600;0;914,75;141,57;0,38;[1, 0, 5, 1, 6]
456;8;1600;0;916,00;141,57;0,38;[1, 0, 5, 1, 6]
457;8;1600;0;917,25;141,57;0,38;[1, 0, 5, 1, 6]
458;8;1600;0;918,50;141,57;0,38;[0, 4, 7, 3, 6]
459;8;1600;0;919,75;141,57;0,38;[1, 0, 5, 1, 6]
460;8;1600;0;921,00;141,57;0,38;[0, 3, 4, 4, 3]
461;8;1600;0;922,25;141,57;0,38;[0, 3, 4, 4, 3]
462;8;1600;0;923,50;141,57;0,38;[1, 0, 5, 1, 6]
463;8;1600;0;924,75;141,57;0,38;[0, 4, 7, 3, 6]
464;8;1600;0;926,00;141,57;0,38;[1, 0, 5, 1, 6]
465;8;1600;0;927,25;141,57;0,38;[1, 0, 5, 1, 6]
466;8;1600;0;928,50;141,57;0,38;[7, 6, 5, 1, 5]
467;8;1600;0;929,75;141,57;0,38;[1, 0, 5, 1, 6]
468;8;1600;0;931,00;141,57;0,38;[0, 4, 7, 3, 6]
469;8;1600;0;932,25;141,57;0,38;[1, 0, 5, 1, 6]
470;8;1600;0;933,50;141,57;0,38;[0, 3, 4, 4, 3]
471;8;1600;0;934,75;141,57;0,38;[0, 3, 4, 4, 3]
472;8;1600;0;936,00;141,57;0,38;[1, 0, 5, 1, 6]
473;8;1600;0;937,25;141,57;0,38;[4, 1, 7, 1, 4]
474;8;1600;0;938,50;141,57;0,38;[1, 0, 5, 1, 6]
475;8;1600;0;939,75;141,57;0,38;[1, 0, 5, 1, 6]
476;8;1600;0;941,00;141,57;0,38;[4, 1, 7, 1, 4]
477;8;1600;0;942,25;141,57;0,38;[1, 0, 5, 1, 6]
478;8;1600;0;943,50;141,57;0,38;[2, 3, 0, 0, 5]
479;8;1600;0;944,75;141,57;0,38;[1, 0, 5, 1, 6]
480;8;1600;0;946,00;141,57;0,38;[0, 3, 4, 4, 3]
481;8;1600;0;947,25;141,57;0,38;[0, 3, 4, 4, 3]
482;8;1600;0;948,50;141,57;0,38;[0, 3, 4, 4, 3]
483;8;1600;0;949,75;141,57;0,38;[2, 3, 0, 0, 5]
484;8;1600;0;951,00;141,57;0,38;[0, 3, 4, 4, 3]
485;8;1600;0;952,25;141,57;0,38;[1, 0, 5, 1, 6]
486;8;1600;0;953,50;141,57;0,38;[7, 6, 5, 1, 5]
487;8;1600;0;954,75;141,57;0,38;[1, 0, 5, 1, 6]
488;8;1600;0;956,00;141,57;0,38;[0, 4, 7, 3, 6]
489;8;1600;0;957,25;141,57;0,38;[1, 0, 5, 1, 6]
490;8;1600;0;958,50;141,57;0,38;[1, 0, 5, 1, 6]
491;8;1600;0;959,75;141,57;0,38;[7, 6, 5, 1, 5]
492;8;1600;0;961,00;141,57;0,38;[0, 3, 4, 4, 3]
493;8;1600;0;962,25;141,57;0,38;[0, 4, 7, 3, 6]
494;8;1600;0;963,50;141,57;0,38;[0, 3, 4, 4, 3]
495;8;1600;0;964,75;141,57;0,38;[7, 4, 2, 3, 0]
496;8;1600;0;966,00;141,57;0,38;[0, 4, 7, 3, 6]
497;8;1600;0;967,25;141,57;0,38;[1, 0, 5, 1, 6]
498;8;1600;0;968,50;141,57;0,38;[2, 3, 0, 0, 5]
499;8;1600;0;969,75;141,57;0,38;[1, 0, 5, 1, 6]
500;8;1600;0;971,00;141,57;0,38;[1, 0, 5, 1, 6]
501;8;1600;0;972,25;141,57;0,38;[7, 6, 5, 1, 5]
502;8;1600;0;973,50;141,57;0,38;[2, 3, 0, 0, 5]
503;8;1600;0;974,75;141,57;0,38;[7, 4, 2, 3, 0]
504;8;1600;0;976,00;141,57;0,38;[1, 0, 5, 1, 6]
505;8;1600;0;977,25;141,57;0,38;[1, 0, 5, 1, 6]
506;8;1600;0;978,50;141,57;0,38;[7, 4, 2, 3, 0]
507;8;1600;0;979,75;141,57;0,38;[7, 4, 2, 3, 0]
508;8;1600;0;981,00;141,57;0,38;[2, 3, 0, 0, 5]
509;8;1600;0;982,25;141,57;0,38;[7, 6, 5, 1, 5]
510;8;1600;0;983,50;141,57;0,38;[0, 3, 4, 4, 3]
511;8;1600;0;984,75;141,57;0,38;[0, 3, 4, 4, 3]
512;8;1600;0;986,00;141,57;0,38;[1, 0, 5, 1, 6]
513;8;1600;0;987,25;141,57;0,38;[7, 6, 5, 1, 5]
514;8;1600;0;988,50;141,57;0,38;[1, 0, 5, 1, 6]
515;8;1600;0;989,75;141,57;0,38;[7, 6, 5, 1, 5]
516;8;1600;0;991,00;141,57;0,38;[0, 4, 7, 3, 6]
517;8;1600;0;992,25;141,57;0,38;[0, 4, 7, 3, 6]
518;8;1600;0;993,50;141,57;0,38;[2, 3, 0, 0, 5]
519;8;1600;0;994,75;141,57;0,38;[0, 4, 7, 3, 6]
520;8;1600;0;996,00;141,57;0,38;[0, 3, 4, 4, 3]
521;8;1600;0;997,25;141,57;0,38;[2, 3, 0, 0, 5]
522;8;1600;0;998,50;141,57;0,38;[1, 0, 5, 1, 6]
523;7;1600;0;1141,71;146,64;0,43;[0, 4, 7, 3, 6]
524;7;1600;0;1142,29;146,64;0,43;[7, 4, 2, 3, 0]
525;7;1600;0;1142,86;146,64;0,43;[0, 4, 7, 3, 6]
526;7;1600;0;1143,43;146,64;0,43;[0, 4, 7, 3, 6]
527;7;1600;0;1144,00;146,64;0,43;[7, 6, 5, 1, 5]
528;7;1600;0;1144,57;146,64;0,43;[2, 3, 0, 0, 5]
529;7;1600;0;1145,14;146,64;0,43;[1, 0, 5, 1, 6]
530;7;1600;0;1145,71;146,64;0,43;[0, 3, 4, 4, 3]
531;8;1600;0;971,75;146,64;0,63;[0, 3, 4, 4, 3]
532;8;1600;0;972,00;146,64;0,63;[1, 0, 5, 1, 6]
533;8;1600;0;972,25;146,64;0,63;[7, 6, 5, 1, 5]
534;8;1600;0;972,50;146,64;0,63;[0, 3, 4, 4, 3]
535;8;1600;0;972,75;146,64;0,63;[7, 6, 5, 1, 5]
536;8;1600;0;973,00;146,64;0,63;[6, 7, 2, 4, 7]
537;8;1600;0;973,25;146,64;0,63;[1, 0, 5, 1, 6]
538;8;1600;0;973,50;146,64;0,63;[0, 4, 7, 3, 6]
539;8;1600;0;973,75;146,64;0,63;[1, 0, 2, 3, 0]
540;8;1600;0;974,00;146,64;0,63;[7, 6, 5, 1, 5]
541;8;1600;0;974,25;146,64;0,63;[1, 0, 2, 3, 0]
542;8;1600;0;974,50;146,64;0,63;[1, 0, 5, 1, 6]
543;8;1600;0;974,75;146,64;0,63;[0, 4, 7, 3, 6]
544;8;1600;0;975,00;146,64;0,63;[7, 4, 2, 3, 0]
545;8;1600;0;975,25;146,64;0,63;[1, 0, 2, 3, 0]
546;8;1600;0;975,50;146,64;0,63;[1, 0, 2, 3, 0]
547;8;1600;0;975,75;146,64;0,63;[1, 0, 5, 1, 6]
548;8;1600;0;976,00;146,64;0,63;[0, 4, 7, 3, 6]
549;8;1600;0;976,25;146,64;0,63;[1, 0, 5, 1, 6]
550;8;1600;0;976,50;146,64;0,63;[0, 4, 7, 3, 6]
551;8;1600;0;976,75;146,64;0,63;[0, 4, 7, 3, 6]
552;8;1600;0;977,00;146,64;0,63;[0, 4, 7, 3, 6]
553;8;1600;0;977,25;146,64;0,63;[7, 4, 2, 3, 0]
554;8;1600;0;977,50;146,64;0,63;[0, 4, 7, 3, 6]
555;8;1600;0;977,75;146,64;0,63;[1, 0, 5, 1, 6]
556;8;1600;0;978,00;146,64;0,63;[7, 4, 2, 3, 0]
557;8;1600;0;978,25;146,64;0,63;[7, 4, 2, 3, 0]
558;9;1600;0;842,00;146,64;0,78;[1, 0, 2, 3, 0]
559;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
560;9;1600;0;842,00;146,64;0,78;[7, 4, 2, 3, 0]
561;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
562;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
563;9;1600;0;842,00;146,64;0,78;[0, 4, 7, 3, 6]
564;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
565;9;1600;0;842,00;146,64;0,78;[1, 0, 2, 3, 0]
566;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
567;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
568;9;1600;0;842,00;146,64;0,78;[0, 4, 7, 3, 6]
569;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
570;9;1600;0;842,00;146,64;0,78;[0, 4, 7, 3, 6]
571;9;1600;0;842,00;146,64;0,78;[0, 4, 7, 3, 6]
572;9;1600;0;842,00;146,64;0,78;[0, 4, 7, 3, 6]
573;9;1600;0;842,00;146,64;0,78;[7, 6, 5, 1, 5]
574;9;1600;0;842,00;146,64;0,78;[0, 4, 7, 3, 6]
575;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 4, 7]
576;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
577;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
578;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
579;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
580;9;1600;0;842,00;146,64;0,78;[7, 4, 2, 3, 0]
581;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
582;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
583;9;1600;0;842,00;146,64;0,78;[0, 4, 7, 3, 6]
584;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
585;9;1600;0;842,00;146,64;0,78;[1, 0, 2, 3, 0]
586;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
587;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
588;9;1600;0;842,00;146,64;0,78;[0, 4, 7, 3, 6]
589;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
590;9;1600;0;842,00;146,64;0,78;[0, 4, 7, 3, 6]
591;9;1600;0;842,00;146,64;0,78;[0, 4, 7, 3, 6]
592;9;1600;0;842,00;146,64;0,78;[0, 4, 7, 3, 6]
593;9;1600;0;842,00;146,64;0,78;[7, 6, 5, 1, 5]
594;9;1600;0;842,00;146,64;0,78;[0, 4, 7, 3, 6]
595;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 4, 7]
596;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 4, 7]
597;9;1600;0;842,00;146,64;0,78;[1, 0, 5, 1, 6]
598;9;1600;0;842,00;146,64;0,78;[7, 6, 5, 1, 5]
599;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 4, 7]
600;9;1600;0;842,00;146,64;0,78;[7, 4, 2, 3, 0]
601;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
602;9;1600;0;842,00;146,64;0,78;[6, 7, 2, 3, 0]
603;9;1600;0;842,00;146,64;0,78;[0, 4, 7, 3, 6]
604;8;1600;0;947,50;152,64;0,63;[6, 7, 2, 3, 0]
605;8;1600;0;947,75;152,64;0,63;[1, 0, 2, 3, 0]
606;8;1600;0;948,00;152,64;0,63;[1, 0, 2, 3, 0]
607;7;1600;0;1084,00;151,64;0,71;[6, 7, 2, 3, 0]
608;7;1600;0;1084,57;151,64;0,71;[0, 4, 7, 3, 6]
609;7;1600;0;1085,14;151,64;0,71;[6, 7, 2, 3, 0]
610;7;1600;0;1085,71;151,64;0,71;[0, 4, 7, 3, 6]
611;7;1600;0;1086,29;151,64;0,71;[0, 4, 7, 3, 6]
612;7;1600;0;1086,86;151,64;0,71;[7, 4, 2, 3, 0]
613;7;1600;0;1087,43;151,64;0,71;[7, 4, 2, 3, 0]
614;7;1600;0;1088,00;151,64;0,71;[1, 0, 5, 1, 6]
615;7;1600;0;1088,57;151,64;0,71;[6, 7, 2, 3, 0]
616;7;1600;0;1089,14;151,64;0,71;[7, 6, 5, 1, 5]
617;7;1600;0;1089,71;151,64;0,71;[6, 7, 2, 3, 0]
618;7;1600;0;1090,29;151,64;0,71;[7, 6, 5, 1, 5]
619;7;1600;0;1090,86;151,64;0,71;[6, 7, 2, 3, 0]
620;7;1600;0;1091,43;151,64;0,71;[7, 4, 2, 3, 0]
621;7;1600;0;1092,00;151,64;0,71;[6, 7, 2, 3, 0]
622;7;1600;0;1092,57;151,64;0,71;[6, 7, 2, 3, 0]
623;7;1600;0;1093,14;151,64;0,71;[0, 4, 7, 3, 6]
624;7;1600;0;1093,71;151,64;0,71;[6, 7, 2, 3, 0]
625;7;1600;0;1094,29;151,64;0,71;[7, 4, 2, 3, 0]
626;7;1600;0;1094,86;151,64;0,71;[6, 7, 2, 3, 0]
627;7;1600;0;1095,43;151,64;0,71;[6, 7, 2, 3, 0]
628;7;1600;0;1096,00;151,64;0,71;[0, 4, 7, 3, 6]
629;7;1600;0;1096,57;151,64;0,71;[6, 7, 2, 3, 0]
630;7;1600;0;1097,14;151,64;0,71;[0, 4, 7, 3, 6]
631;7;1600;0;1097,71;151,64;0,71;[0, 4, 7, 3, 6]
632;7;1600;0;1098,29;151,64;0,71;[7, 4, 2, 3, 0]
633;7;1600;0;1098,86;151,64;0,71;[7, 6, 5, 1, 5]
634;6;1600;0;1283,00;150,65;0,83;[1, 0, 5, 1, 6]
635;6;1600;0;1284,00;150,65;0,83;[7, 6, 5, 1, 5]
636;6;1600;0;1285,00;150,65;0,83;[7, 4, 2, 3, 0]
637;6;1600;0;1286,00;150,65;0,83;[2, 3, 0, 0, 5]
638;6;1600;0;1287,00;150,65;0,83;[2, 3, 0, 0, 5]
