Day;AnimalCount;PlantCount;FreeFields;AvgEnergy;AvgLifespan;AvgChildren;TopGenotype
202;3;100;0;3232,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
203;3;100;0;3247,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
204;3;100;0;3263,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
205;3;100;0;3279,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
206;3;100;0;3294,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
207;3;100;0;3310,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
208;3;100;0;3326,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
209;3;100;0;3341,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
210;3;100;0;3357,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
211;3;100;0;3373,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
212;3;100;0;3388,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
213;3;100;0;3404,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
214;3;100;0;3420,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
215;3;100;0;3435,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
216;3;100;0;3451,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
217;3;100;0;3467,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
218;3;100;0;3482,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
219;3;100;0;3498,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
220;3;100;0;3514,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
221;3;100;0;3529,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
222;3;100;0;3545,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
223;3;100;0;3561,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
224;3;100;0;3576,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
225;3;100;0;3592,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
226;3;100;0;3608,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
227;3;100;0;3623,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
228;3;100;0;3639,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
229;3;100;0;3655,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
230;3;100;0;3670,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
231;3;100;0;3686,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
232;3;100;0;3702,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
233;3;100;0;3717,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
234;3;100;0;3733,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
235;3;100;0;3749,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
